3412 10578378 2011
3411 10575814 2564
3410 10574249 1565
3409 10572290 1959
3408 10571236 1054
3407 10570520 716
3406 10568951 1569
3405 10565840 3111
3404 10564597 1243
3403 10562159 2438
3402 10561668 491
3401 10559523 2145
3400 10557190 2333
3399 10554980 2210
3398 10552774 2206
3397 10550604 2170
3396 10549973 631
3395 10548314 1659
3394 10545617 2697
3393 10543285 2332
3392 10540804 2481
3391 10538953 1851
3390 10538390 563
3389 10525402 12988
3388 10523708 1694
3387 10522931 777
3386 10521331 1600
3385 10520077 1254
3384 10519282 795
3383 10518413 869
3382 10516193 2220
3381 10512939 3254
3380 10507972 4967
3379 10503342 4630
3378 10499361 3981
3377 10498824 537
3376 10497459 1365
3375 10496129 1330
3374 10495149 980
3373 10492262 2887
3372 10490358 1904
3371 10487233 3125
3370 10486322 911
3369 10485018 1304
3368 10480249 4769
3367 10479568 681
3366 10478389 1179
3365 10476999 1390
3364 10474836 2163
3363 10472505 2331
3362 10470021 2484
3361 10465334 4687
3360 10452436 12898
3359 10450506 1930
3358 10447109 3397
3357 10439736 7373
3356 10437861 1875
3355 10430818 7043
3354 10419876 10942
3353 10416683 3193
3352 10414149 2534
3351 10408954 5195
3350 10407257 1697
3349 10405837 1420
3348 10404594 1243
3347 10403319 1275
3346 10399028 4291
3345 10397542 1486
3344 10395274 2268
3343 10392943 2331
3342 10388915 4028
3341 10387165 1750
3340 10385002 2163
3339 10379998 5004
3338 10374626 5372
3337 10373246 1380
3336 10372179 1067
3335 10371102 1077
3334 10369364 1738
3333 10360974 8390
3332 10357500 3474
3331 10347950 9550
3330 10344751 3199
3329 10342094 2657
3328 10340229 1865
3327 10338198 2031
3326 10328534 9664
3325 10325874 2660
3324 10323473 2401
3323 10322246 1227
3322 10318726 3520
3321 10317816 910
3320 10314252 3564
3319 10310007 4245
3318 10307437 2570
3317 10306601 836
3316 10306058 543
3315 10301839 4219
3314 10300043 1796
3313 10297928 2115
3312 10293736 4192
3311 10292304 1432
3310 10289778 2526
3309 10288705 1073
3308 10286450 2255
3307 10284055 2395
3306 10281763 2292
3305 10280191 1572
3304 10277647 2544
3303 10275964 1683
3302 10275234 730
3301 10273804 1430
3300 10271936 1868
3299 10269650 2286
3298 10268587 1063
3297 10266013 2574
3296 10265197 816
3295 10264086 1111
3294 10263563 523
3293 10260360 3203
3292 10258560 1800
3291 10255430 3130
3290 10253470 1960
3289 10251240 2230
3288 10249305 1935
3287 10247341 1964
3286 10243971 3370
3285 10243014 957
3284 10241927 1087
3283 10240060 1867
3282 10238486 1574
3281 10236043 2443
3280 10233127 2916
3279 10231742 1385
3278 10229988 1754
3277 10227486 2502
3276 10224983 2503
3275 10223442 1541
3274 10221634 1808
3273 10220547 1087
3272 10219294 1253
3271 10215251 4043
3270 10211825 3426
3269 10210993 832
3268 10204570 6423
3267 10201290 3280
3266 10200411 879
3265 10198787 1624
3264 10197907 880
3263 10191886 6021
3262 10190646 1240
3261 10184835 5811
3260 10184035 800
3259 10179402 4633
3258 10177069 2333
3257 10176143 926
3256 10172838 3305
3255 10166951 5887
3254 10163615 3336
3253 10159315 4300
3252 10156766 2549
3251 10153135 3631
3250 10152069 1066
3249 10149066 3003
3248 10146244 2822
3247 10143498 2746
3246 10142219 1279
3245 10139590 2629
3244 10137637 1953
3243 10136635 1002
3242 10135274 1361
3241 10134137 1137
3240 10133231 906
3239 10132075 1156
3238 10130328 1747
3237 10127965 2363
3236 10126966 999
3235 10125982 984
3234 10125118 864
3233 10124009 1109
3232 10122756 1253
3231 10120047 2709
3230 10117227 2820
3229 10114881 2346
3228 10109874 5007
3227 10108032 1842
3226 10106925 1107
3225 10104776 2149
3224 10102079 2697
3223 10100565 1514
3222 10096374 4191
3221 10095128 1246
3220 10093828 1300
3219 10092691 1137
3218 10090828 1863
3217 10088539 2289
3216 10083445 5094
3215 10082275 1170
3214 10081282 993
3213 10080004 1278
3212 10079027 977
3211 10077234 1793
3210 10072354 4880
3209 10070592 1762
3208 10066806 3786
3207 10063597 3209
3206 10060265 3332
3205 10059167 1098
3204 10057532 1635
3203 10056640 892
3202 10055262 1378
3201 10053847 1415
3200 10051127 2720
3199 10047762 3365
3198 10044769 2993
3197 10041525 3244
3196 10037522 4003
3195 10035907 1615
3194 10035039 868
3193 10033738 1301
3192 10030941 2797
3191 10029332 1609
3190 10026355 2977
3189 10025051 1304
3188 10023369 1682
3187 10017753 5616
3186 10012527 5226
3185 10010805 1722
3184 10009278 1527
3183 10007080 2198
3182 10005734 1346
3181 10004260 1474
3180 10001937 2323
3179 10000474 1463
3178 9997780 2694
3177 9996568 1212
3176 9995158 1410
3175 9992423 2735
3174 9986262 6161
3173 9984381 1881
3172 9981657 2724
3171 9980791 866
3170 9979162 1629
3169 9977249 1913
3168 9975955 1294
3167 9974149 1806
3166 9972615 1534
3165 9970555 2060
3164 9969055 1500
3163 9968094 961
3162 9966304 1790
3161 9961634 4670
3160 9958406 3228
3159 9955761 2645
3158 9954173 1588
3157 9952489 1684
3156 9950073 2416
3155 9948336 1737
3154 9946680 1656
3153 9945424 1256
3152 9940309 5115
3151 9938557 1752
3150 9937455 1102
3149 9907407 30048
3148 9904814 2593
3147 9901586 3228
3146 9899349 2237
3145 9896871 2478
3144 9895843 1028
3143 9892081 3762
3142 9885117 6964
3141 9883934 1183
3140 9882758 1176
3139 9880896 1862
3138 9879389 1507
3137 9877412 1977
3136 9871967 5445
3135 9870959 1008
3134 9868813 2146
3133 9845214 23599
3132 9838854 6360
3131 9832898 5956
3130 9825795 7103
3129 9814559 11236
3128 9788764 25795
3127 9781971 6793
3126 9769398 12573
3125 9765868 3530
3124 9761562 4306
3123 9741777 19785
3122 9738103 3674
3121 9735224 2879
3120 9733089 2135
3119 9725204 7885
3118 9713721 11483
3117 9710314 3407
3116 9704942 5372
3115 9686503 18439
3114 9680940 5563
3113 9675623 5317
3112 9666166 9457
3111 9661550 4616
3110 9656290 5260
3109 9654653 1637
3108 9647335 7318
3107 9639324 8011
3106 9631453 7871
3105 9623226 8227
3104 9618974 4252
3103 9607050 11924
3102 9603561 3489
3101 9597220 6341
3100 9592252 4968
3099 9587779 4473
3098 9582123 5656
3097 9574210 7913
3096 9566758 7452
3095 9562478 4280
3094 9556987 5491
3093 9548574 8413
3092 9539613 8961
3091 9535455 4158
3090 9530768 4687
3089 9524275 6493
3088 9517541 6734
3087 9512287 5254
3086 9507453 4834
3085 9502037 5416
3084 9497301 4736
3083 9493510 3791
3082 9482961 10549
3081 9480184 2777
3080 9474885 5299
3079 9457005 17880
3078 9418429 38576
3077 9410889 7540
3076 9406845 4044
3075 9398192 8653
3074 9393949 4243
3073 9387401 6548
3072 9382398 5003
3071 9379565 2833
3070 9377714 1851
3069 9369671 8043
3068 9364424 5247
3067 9358936 5488
3066 9352405 6531
3065 9350676 1729
3064 9346765 3911
3063 9342366 4399
3062 9339379 2987
3061 9330112 9267
3060 9323789 6323
3059 9320836 2953
3058 9316348 4488
3057 9308651 7697
3056 9305905 2746
3055 9298478 7427
3054 9296903 1575
3053 9290369 6534
3052 9281163 9206
3051 9278828 2335
3050 9274515 4313
3049 9273879 636
3048 9271091 2788
3047 9270558 533
3046 9268252 2306
3045 9259302 8950
3044 9252352 6950
3043 9242437 9915
3042 9231583 10854
3041 9219933 11650
3040 9218757 1176
3039 9216093 2664
3038 9212668 3425
3037 9205594 7074
3036 9203737 1857
3035 9200913 2824
3034 9197749 3164
3033 9188936 8813
3032 9182437 6499
3031 9175421 7016
3030 9167722 7699
3029 9165178 2544
3028 9161463 3715
3027 9161198 265
3026 9157582 3616
3025 9155715 1867
3024 9154384 1331
3023 9149067 5317
3022 9144173 4894
3021 9137880 6293
3020 9127220 10660
3019 9125265 1955
3018 9122106 3159
3017 9117602 4504
3016 9114833 2769
3015 9106027 8806
3014 9097624 8403
3013 9095690 1934
3012 9093648 2042
3011 9087851 5797
3010 9086192 1659
3009 9083163 3029
3008 9078356 4807
3007 9076192 2164
3006 9064652 11540
3005 9055004 9648
3004 9045363 9641
3003 9040666 4697
3002 9036955 3711
3001 9034404 2551
3000 9030809 3595
2999 9027849 2960
2998 9024053 3796
2997 9023122 931
2996 9016435 6687
2995 9011079 5356
2994 9002790 8289
2993 8997900 4890
2992 8996929 971
2991 8990332 6597
2990 8986064 4268
2989 8983802 2262
2988 8978425 5377
2987 8975671 2754
2986 8972554 3117
2985 8953208 19346
2984 8943539 9669
2983 8940801 2738
2982 8938160 2641
2981 8930563 7597
2980 8927132 3431
2979 8925082 2050
2978 8921058 4024
2977 8912106 8952
2976 8908771 3335
2975 8902812 5959
2974 8902078 734
2973 8899376 2702
2972 8895759 3617
2971 8884561 11198
2970 8880228 4333
2969 8867923 12305
2968 8866164 1759
2967 8865432 732
2966 8864438 994
2965 8863805 633
2964 8862947 858
2963 8861632 1315
2962 8851536 10096
2961 8847512 4024
2960 8846840 672
2959 8846087 753
2958 8835082 11005
2957 8829749 5333
2956 8828727 1022
2955 8827696 1031
2954 8826603 1093
2953 8824119 2484
2952 8822601 1518
2951 8815588 7013
2950 8811628 3960
2949 8802778 8850
2948 8802038 740
2947 8800927 1111
2946 8796730 4197
2945 8790560 6170
2944 8786879 3681
2943 8782503 4376
2942 8780639 1864
2941 8776239 4400
2940 8771690 4549
2939 8767087 4603
2938 8761581 5506
2937 8759790 1791
2936 8758650 1140
2935 8754601 4049
2934 8744977 9624
2933 8739152 5825
2932 8736290 2862
2931 8733053 3237
2930 8732335 718
2929 8730526 1809
2928 8721418 9108
2927 8719776 1642
2926 8716095 3681
2925 8703816 12279
2924 8689159 14657
2923 8685262 3897
2922 8680855 4407
2921 8668419 12436
2920 8664378 4041
2919 8660662 3716
2918 8634571 26091
2917 8631969 2602
2916 8619746 12223
2915 8614213 5533
2914 8611890 2323
2913 8609104 2786
2912 8607707 1397
2911 8602175 5532
2910 8601501 674
2909 8597699 3802
2908 8596547 1152
2907 8595828 719
2906 8594642 1186
2905 8584896 9746
2904 8575191 9705
2903 8568761 6430
2902 8562453 6308
2901 8555651 6802
2900 8549629 6022
2899 8547849 1780
2898 8544934 2915
2897 8543504 1430
2896 8534465 9039
2895 8527750 6715
2894 8524470 3280
2893 8517993 6477
2892 8516295 1698
2891 8510211 6084
2890 8504108 6103
2889 8501055 3053
2888 8494665 6390
2887 8490348 4317
2886 8488194 2154
2885 8486605 1589
2884 8475852 10753
2883 8470110 5742
2882 8463746 6364
2881 8462974 772
2880 8459739 3235
2879 8458972 767
2878 8456401 2571
2877 8455166 1235
2876 8450414 4752
2875 8448440 1974
2874 8445586 2854
2873 8440290 5296
2872 8436319 3971
2871 8405387 30932
2870 8402628 2759
2869 8398920 3708
2868 8394477 4443
2867 8387898 6579
2866 8382679 5219
2865 8375350 7329
2864 8374370 980
2863 8374105 265
2862 8370630 3475
2861 8368661 1969
2860 8366266 2395
2859 8364920 1346
2858 8363807 1113
2857 8359917 3890
2856 8358529 1388
2855 8355411 3118
2854 8353956 1455
2853 8352124 1832
2852 8349702 2422
2851 8337102 12600
2850 8332490 4612
2849 8325130 7360
2848 8323660 1470
2847 8321887 1773
2846 8320265 1622
2845 8317407 2858
2844 8297318 20089
2843 8294286 3032
2842 8291836 2450
2841 8286640 5196
2840 8284448 2192
2839 8283409 1039
2838 8281057 2352
2837 8279830 1227
2836 8268197 11633
2835 8262066 6131
2834 8257053 5013
2833 8256461 592
2832 8255058 1403
2831 8252617 2441
2830 8250381 2236
2829 8249165 1216
2828 8247421 1744
2827 8245604 1817
2826 8239812 5792
2825 8237164 2648
2824 8236347 817
2823 8235268 1079
2822 8233191 2077
2821 8230420 2771
2820 8225946 4474
2819 8220071 5875
2818 8214630 5441
2817 8211694 2936
2816 8207323 4371
2815 8204796 2527
2814 8203248 1548
2813 8200685 2563
2812 8199983 702
2811 8195561 4422
2810 8189837 5724
2809 8187610 2227
2808 8184721 2889
2807 8181427 3294
2806 8180776 651
2805 8179257 1519
2804 8171893 7364
2803 8162814 9079
2802 8157726 5088
2801 8154872 2854
2800 8148550 6322
2799 8147393 1157
2798 8146446 947
2797 8145453 993
2796 8139124 6329
2795 8135998 3126
2794 8133992 2006
2793 8119885 14107
2792 8116072 3813
2791 8108160 7912
2790 8104235 3925
2789 8100742 3493
2788 8098995 1747
2787 8089211 9784
2786 8084586 4625
2785 8083177 1409
2784 8077465 5712
2783 8076078 1387
2782 8070669 5409
2781 8055341 15328
2780 8053617 1724
2779 8051322 2295
2778 8045227 6095
2777 8042866 2361
2776 8037974 4892
2775 8033576 4398
2774 8030267 3309
2773 8022904 7363
2772 8021541 1363
2771 8017586 3955
2770 8016446 1140
2769 8009076 7370
2768 8003972 5104
2767 7998330 5642
2766 7995409 2921
2765 7991841 3568
2764 7987457 4384
2763 7985078 2379
2762 7984141 937
2761 7977216 6925
2760 7972077 5139
2759 7968405 3672
2758 7967812 593
2757 7964589 3223
2756 7956388 8201
2755 7950798 5590
2754 7948883 1915
2753 7945830 3053
2752 7942434 3396
2751 7934804 7630
2750 7923871 10933
2749 7922255 1616
2748 7920541 1714
2747 7917934 2607
2746 7915802 2132
2745 7914090 1712
2744 7906564 7526
2743 7903610 2954
2742 7900626 2984
2741 7894136 6490
2740 7892148 1988
2739 7886941 5207
2738 7880654 6287
2737 7871847 8807
2736 7869880 1967
2735 7867129 2751
2734 7862464 4665
2733 7860918 1546
2732 7860238 680
2731 7858027 2211
2730 7854159 3868
2729 7848893 5266
2728 7837921 10972
2727 7832041 5880
2726 7830526 1515
2725 7828832 1694
2724 7818663 10169
2723 7815054 3609
2722 7810898 4156
2721 7795398 15500
2720 7792006 3392
2719 7788267 3739
2718 7783479 4788
2717 7780055 3424
2716 7777542 2513
2715 7772156 5386
2714 7770370 1786
2713 7768464 1906
2712 7741410 27054
2711 7739117 2293
2710 7737005 2112
2709 7733828 3177
2708 7731626 2202
2707 7721936 9690
2706 7717514 4422
2705 7714564 2950
2704 7713457 1107
2703 7712664 793
2702 7709011 3653
2701 7705730 3281
2700 7702409 3321
2699 7697588 4821
2698 7694253 3335
2697 7689425 4828
2696 7685592 3833
2695 7665772 19820
2694 7661544 4228
2693 7660429 1115
2692 7657811 2618
2691 7654277 3534
2690 7651423 2854
2689 7647868 3555
2688 7643791 4077
2687 7640825 2966
2686 7639887 938
2685 7638643 1244
2684 7634308 4335
2683 7632708 1600
2682 7629081 3627
2681 7625294 3787
2680 7620772 4522
2679 7601827 18945
2678 7598271 3556
2677 7595070 3201
2676 7591418 3652
2675 7588174 3244
2674 7585432 2742
2673 7581946 3486
2672 7578210 3736
2671 7574566 3644
2670 7571271 3295
2669 7568094 3177
2668 7563023 5071
2667 7559242 3781
2666 7553791 5451
2665 7550332 3459
2664 7549100 1232
2663 7544948 4152
2662 7540094 4854
2661 7536675 3419
2660 7535159 1516
2659 7530480 4679
2658 7510933 19547
2657 7507412 3521
2656 7503953 3459
2655 7502394 1559
2654 7498981 3413
2653 7494621 4360
2652 7475259 19362
2651 7471986 3273
2650 7467919 4067
2649 7464781 3138
2648 7461685 3096
2647 7458834 2851
2646 7455350 3484
2645 7451393 3957
2644 7447202 4191
2643 7442420 4782
2642 7438911 3509
2641 7434186 4725
2640 7430417 3769
2639 7419900 10517
2638 7415584 4316
2637 7412107 3477
2636 7408097 4010
2635 7404286 3811
2634 7400637 3649
2633 7397088 3549
2632 7392923 4165
2631 7388920 4003
2630 7385736 3184
2629 7381994 3742
2628 7377684 4310
2627 7374609 3075
2626 7370231 4378
2625 7366431 3800
2624 7362105 4326
2623 7356751 5354
2622 7355492 1259
2621 7351487 4005
2620 7331685 19802
2619 7328210 3475
2618 7324633 3577
2617 7321902 2731
2616 7319274 2628
2615 7314447 4827
2614 7311388 3059
2613 7307776 3612
2612 7303521 4255
2611 7300282 3239
2610 7299114 1168
2609 7297026 2088
2608 7295329 1697
2607 7293534 1795
2606 7291409 2125
2605 7289406 2003
2604 7281707 7699
2603 7280285 1422
2602 7278599 1686
2601 7275445 3154
2600 7268047 7398
2599 7252957 15090
2598 7251165 1792
2597 7249475 1690
2596 7248501 974
2595 7246843 1658
2594 7244631 2212
2593 7242886 1745
2592 7234993 7893
2591 7232026 2967
2590 7228646 3380
2589 7222477 6169
2588 7218915 3562
2587 7209814 9101
2586 7207169 2645
2585 7205281 1888
2584 7195921 9360
2583 7193225 2696
2582 7191541 1684
2581 7186921 4620
2580 7185110 1811
2579 7183497 1613
2578 7182483 1014
2577 7180838 1645
2576 7176090 4748
2575 7174805 1285
2574 7172889 1916
2573 7169994 2895
2572 7167461 2533
2571 7162846 4615
2570 7159813 3033
2569 7157499 2314
2568 7150520 6979
2567 7147817 2703
2566 7144169 3648
2565 7141702 2467
2564 7136923 4779
2563 7135272 1651
2562 7127975 7297
2561 7125726 2249
2560 7124073 1653
2559 7123216 857
2558 7122290 926
2557 7119809 2481
2556 7111698 8111
2555 7106191 5507
2554 7103761 2430
2553 7101892 1869
2552 7100953 939
